Code,Date,Open,High,Low,Close,Volume,SOX_Open,SOX_High,SOX_Low,SOX_Close
52,10/3/16,44.35,44.42,44.35,44.42,2,836.73999,840.799988,828.039978,829.48999
52,10/4/16,44.45,44.45,44.45,44.45,1,831.429993,835.52002,824.280029,827.340027
52,10/5/16,44.71,44.71,44.26,44.26,3,829.909973,839.390015,828.700012,833.710022
52,10/6/16,44.26,44.26,44.26,44.26,0,832.159973,839.130005,827.820007,838.599976
52,10/7/16,44.66,44.66,44.66,44.66,1,839.219971,839.580017,829.820007,837.02002
52,10/11/16,44.86,44.86,44.86,44.86,1,830.859985,830.859985,808.349976,815.309998
52,10/12/16,44.52,44.52,44.52,44.52,1,813.609985,814.859985,805.190002,812.619995
52,10/13/16,44.52,44.74,44.52,44.62,8,804.219971,805.23999,790.169983,803.049988
52,10/14/16,44.62,44.69,44.39,44.39,6,809.090027,818.619995,808.710022,809.390015
52,10/17/16,44.23,44.23,44.23,44.23,1,808.969971,812.789978,804.530029,805
52,10/18/16,44.26,44.49,44.26,44.49,7,815.859985,817.690002,812.52002,814.73999
52,10/19/16,44.82,44.82,44.82,44.82,1,807.559998,812.109985,803.460022,810.929993
52,10/20/16,44.82,44.82,44.65,44.7,9,810.099976,819.700012,804.619995,816.719971
52,10/21/16,44.82,44.82,44.82,44.82,5,812.659973,815.780029,806.789978,814.530029
52,10/24/16,44.82,44.82,44.82,44.82,0,819.690002,830.22998,819.690002,829.789978
52,10/25/16,45.4,45.4,45.09,45.31,6,828.47998,832.559998,827.23999,828.669983
52,10/26/16,45.02,45.18,45.02,45.18,4,822.950012,832.580017,821.950012,827.219971
52,10/27/16,45.17,45.17,45.11,45.11,3,834.47998,837.799988,822.830017,823.73999
52,10/28/16,44.6,44.6,44.6,44.6,1,827.72998,832.090027,818.200012,818.880005
52,10/31/16,45.03,45.03,45.03,45.03,2,823.799988,827.159973,821.98999,823.52002
52,11/1/16,45.03,45.03,45.03,45.03,0,826.429993,829.900024,807.070007,816.080017
52,11/2/16,44.55,44.59,44.55,44.59,2,818.429993,821.150024,808.150024,810.570007
52,11/3/16,44.09,44.09,44.02,44.02,2,811.72998,815.27002,805.340027,808
52,11/4/16,43.76,43.76,43.66,43.66,3,800.98999,810.309998,797.73999,802.880005
52,11/7/16,44.27,44.27,44.23,44.23,2,816.619995,826.309998,814.23999,825.869995
52,11/8/16,44.68,44.68,44.68,44.68,2,825.859985,832.679993,820.909973,827.679993
52,11/9/16,44.59,44.59,43.31,43.35,23,805.659973,826.179993,805.440002,823.590027
52,11/10/16,43.8,44.07,43.66,43.8,21,827.48999,833.799988,798.200012,806.090027
52,11/11/16,42.89,42.89,42.39,42.39,15,819.150024,838.02002,819.090027,837.23999
52,11/14/16,42.66,42.66,42.43,42.43,3,837.690002,839,829.97998,832.080017
52,11/15/16,42.41,42.41,42.18,42.18,8,836.280029,850.030029,834.47998,847.900024
52,11/16/16,42.18,42.71,42.17,42.17,5,847.080017,858.309998,846.22998,857.549988
52,11/17/16,42.51,42.66,42.51,42.66,3,858.789978,870.75,855.599976,866.840027
52,11/18/16,42.33,42.51,42.18,42.33,18,868.22998,874.219971,865.469971,872.630005
52,11/21/16,42.33,42.33,42.33,42.33,0,876.25,879.859985,872.52002,879.01001
52,11/22/16,42.8,43.21,42.69,43.21,4,885.140015,888.840027,884.210022,888.27002
52,11/23/16,43.4,43.68,43.4,43.68,9,887.570007,891,883.349976,889.309998
52,11/24/16,43.68,43.68,43.68,43.68,0,887.570007,891,883.349976,889.309998
52,11/25/16,43.15,43.2,43.05,43.05,13,888.950012,891.390015,886.950012,890.969971
52,11/28/16,43.01,43.01,43.01,43.01,1,888.869995,891.460022,886.280029,887.25
52,11/29/16,43.48,43.48,43.1,43.18,5,885.869995,890.859985,881.52002,885.25
52,11/30/16,43.18,43.18,43.18,43.18,0,887.140015,887.190002,879.429993,879.469971
52,12/1/16,42.35,42.92,42.35,42.74,6,878.909973,878.960022,832.130005,836.789978
52,12/2/16,42.34,42.34,42.34,42.34,1,834.23999,849.02002,832.900024,847.700012
52,12/5/16,42.26,42.26,42.15,42.15,2,854.869995,860.559998,849.460022,858.130005
52,12/6/16,42.87,42.87,42.87,42.87,1,861.48999,870.809998,861.26001,870
52,12/7/16,42.74,42.74,42.74,42.74,2,869.799988,889.840027,866.619995,888.450012
52,12/8/16,43.32,43.32,43.32,43.32,1,890.75,900.969971,889.419983,895.700012
52,12/9/16,43.32,43.32,43.32,43.32,0,903.640015,903.640015,886.309998,892.51001
52,12/12/16,43.84,43.84,43.57,43.65,6,886.289978,890.140015,878.25,885.460022
52,12/13/16,43.69,43.69,43.25,43.25,14,890.080017,901.590027,888.700012,895.549988
52,12/14/16,43.81,43.86,43.81,43.86,2,895.539978,899.890015,891.599976,894.280029
52,12/15/16,43.5,43.5,43.5,43.5,1,897.700012,913.820007,896.690002,909.969971
52,12/16/16,43.76,43.76,43.59,43.59,3,912.400024,916.570007,896.679993,900.849976
52,12/19/16,43.39,43.39,43.11,43.11,3,904.570007,913.289978,902.390015,909.679993
52,12/20/16,42.97,42.97,42.58,42.68,3,915.580017,919.97998,914.390015,917.98999
52,12/21/16,42.8,42.8,42.65,42.65,2,919.539978,922.450012,916.859985,918.330017
52,12/22/16,42.6,42.6,42.28,42.28,2,927.72998,928.289978,919.450012,923.059998
52,12/23/16,42.34,42.34,41.92,41.92,17,920.820007,928.039978,920.429993,927.919983
52,12/26/16,41.92,41.92,41.92,41.92,0,920.820007,928.039978,920.429993,927.919983
52,12/27/16,42.45,42.45,42.42,42.42,3,931.099976,940.73999,931.099976,939.210022
52,12/28/16,42.5,42.5,42.5,42.5,1,943.200012,944.22998,920.669983,921.090027
52,12/29/16,42.5,42.5,42.5,42.5,0,913.75,921.22998,911.460022,921.200012
52,12/30/16,42.6,42.6,42.6,42.6,1,924.330017,925.309998,904.22998,906.469971
52,1/3/17,42.6,42.6,42.6,42.6,0,910.799988,919.869995,899.330017,907.340027
52,1/4/17,42.95,42.95,42.95,42.95,2,910.530029,913.679993,905.22998,909.77002
52,1/5/17,43.14,43.14,43.14,43.14,1,909.909973,914.76001,900.210022,901.690002
52,1/6/17,43.1,43.1,43.1,43.1,4,903.26001,911.320007,898.549988,908.650024
52,1/9/17,43.59,43.6,43.59,43.6,2,911.919983,922.23999,911.919983,918.580017
52,1/10/17,43.65,43.65,43.65,43.65,1,919.969971,924.97998,918.130005,923.059998
52,1/11/17,43.47,43.47,43.4,43.4,4,922.390015,926.630005,919.640015,926.539978
52,1/12/17,43.98,43.98,43.98,43.98,1,918.780029,918.799988,904.659973,918.159973
52,1/13/17,43.23,43.23,43.23,43.23,1,919.200012,926.76001,918.909973,924.669983
52,1/16/17,43.23,43.23,43.23,43.23,0,919.200012,926.76001,918.909973,924.669983
52,1/17/17,43.28,43.28,43.19,43.19,3,919.900024,920.609985,906.559998,909.47998
52,1/18/17,43.28,43.28,42.54,42.56,109,911.109985,922.869995,909.929993,922.359985
52,1/19/17,42.3,42.54,42.12,42.13,112,921.299988,928.169983,917.169983,918.030029
52,1/20/17,41.83,42.36,41.82,42.05,119,927.559998,935.580017,927.450012,930.01001
52,1/23/17,42.05,42.39,41.96,42.07,119,924.130005,928.190002,916.859985,923.77002
52,1/24/17,42.4,42.78,42.4,42.7,12,929.289978,943.419983,928.51001,942.409973
52,2/2/17,43.13,43.14,42.75,42.75,9,953.640015,962.330017,948.530029,959.080017
52,2/3/17,42.91,42.91,42.63,42.63,15,963.650024,965.309998,960.049988,964.02002
52,2/6/17,42.88,42.88,42.88,42.88,1,963.5,967.719971,960.080017,967.390015
52,2/7/17,42.77,42.77,42.72,42.72,5,972,974.059998,965.219971,970.590027
52,2/8/17,42.66,42.66,42.61,42.66,7,972.900024,976.429993,967.27002,972.140015
52,2/9/17,42.66,42.66,42.66,42.66,0,975.030029,975.030029,962.539978,963.809998
52,2/10/17,43.14,43.16,42.93,43.16,6,969.090027,969.98999,953.909973,963.049988
52,2/13/17,43.16,43.79,43.16,43.79,22,968.909973,971.609985,963.700012,965.700012
52,2/14/17,43.82,43.82,43.53,43.53,2,962.900024,964.119995,957,962.630005
52,2/15/17,43.76,43.76,43.55,43.55,5,965.059998,971.23999,960.22998,970.539978
52,2/16/17,43.94,44.06,43.94,43.97,5,971.02002,972.799988,965.340027,971.23999
52,2/17/17,44.11,44.14,44.05,44.05,5,968.690002,976.799988,963.01001,976.799988
52,2/18/17,44.14,44.14,44.07,44.07,2,968.690002,976.799988,963.01001,976.799988
52,2/20/17,44.07,44.07,44.07,44.07,0,968.690002,976.799988,963.01001,976.799988
52,2/21/17,43.79,43.79,43.59,43.59,23,981.210022,990.590027,980.969971,990.440002
52,2/22/17,43.98,44.1,43.98,44.02,3,989.900024,991.23999,985.98999,990.070007
52,2/23/17,43.86,43.97,43.86,43.95,3,986.880005,987.059998,967.809998,973.869995
52,2/24/17,43.83,43.83,43.81,43.81,3,958.780029,973.559998,955.109985,973.440002
52,3/1/17,43.74,43.74,43.5,43.5,12,980.789978,985.940002,971.48999,985.26001
52,3/2/17,44.02,44.02,43.35,43.39,15,985.869995,988.090027,973.330017,974.330017
52,3/3/17,43.35,43.35,43.27,43.27,2,973.880005,975.289978,968.27002,973.969971
52,3/6/17,42.83,43.13,42.83,43.06,12,968.150024,976.030029,963.030029,974.179993
52,3/7/17,43.1,43.28,43.03,43.03,4,972.679993,982.840027,969.950012,976.849976
52,3/8/17,43.2,43.35,43.2,43.21,8,981.530029,986.619995,976.75,979
52,3/9/17,43.15,43.15,43.15,43.15,1,976,982.450012,973.330017,980.47998
52,3/10/17,42.95,42.95,42.67,42.69,11,989.01001,994.210022,986.48999,991.929993
52,3/13/17,43.43,43.43,42.99,42.99,12,995.400024,999.659973,993.059998,999.390015
52,3/14/17,43.7,43.7,43.6,43.6,4,995.97998,996.640015,988.419983,996.330017
52,3/15/17,43.85,43.85,43.77,43.77,2,996.359985,1006.210022,992.940002,1004.650024
52,3/16/17,43.87,44.22,43.78,44.22,12,1005.289978,1007.450012,1001.049988,1002.809998
52,3/17/17,44.3,44.31,44.19,44.19,3,1004.190002,1006.119995,1002.140015,1004.599976
52,3/20/17,44.5,44.5,44.25,44.3,7,1005.97998,1015.900024,1004.190002,1012.289978
52,3/21/17,44.5,44.91,44.5,44.88,12,1015.940002,1017.140015,986.98999,988.419983
52,3/22/17,44.85,45.2,44.46,45.2,24,987.869995,1000.25,986.299988,999.340027
52,3/23/17,45.4,45.52,45.4,45.52,7,997.909973,1002.090027,994.440002,996.849976
52,3/24/17,44.79,45.52,44.79,45.52,9,1012.409973,1016.679993,1000.530029,1004.349976
52,3/27/17,45.5,45.7,45.32,45.32,6,994.090027,1008.47998,990.659973,1005.950012
52,3/28/17,45.74,45.96,45.7,45.7,7,1005.440002,1012.940002,1002.880005,1008.969971
52,3/29/17,45.46,45.66,45.46,45.66,14,1007.5,1008.640015,1003.659973,1006.48999
52,3/30/17,45.5,45.65,45.5,45.65,10,1005.77002,1013.98999,1005.390015,1011.809998
52,3/31/17,46,46,46,46,1,1010.76001,1016.609985,1008.320007,1011.400024
52,4/5/17,46,46,46,46,0,1002.75,1010.02002,992.76001,993.530029
52,4/6/17,45.72,45.72,45.57,45.57,4,990.080017,997.070007,984.940002,994.690002
52,4/7/17,45.35,45.35,44.72,44.72,31,994.219971,1002.330017,992.869995,999.349976
52,4/10/17,45.33,45.33,45.3,45.3,2,998.830017,1000.23999,989.210022,991.619995
52,4/11/17,45.29,45.29,44.83,45.19,8,983.960022,984.419983,968.77002,983.340027
52,4/12/17,44.94,45.15,44.79,44.8,7,981.27002,981.969971,964.539978,966.549988
52,4/13/17,45.4,45.4,45.4,45.4,1,962.539978,974.619995,960.01001,960.01001
52,4/14/17,44.39,44.39,44.39,44.39,1,962.539978,974.619995,960.01001,960.01001
52,4/17/17,44.69,44.69,44.65,44.65,5,964.780029,972.690002,964.659973,972.559998
52,4/18/17,44.85,44.87,44.85,44.87,3,967.429993,977.219971,966.369995,976.669983
52,4/19/17,44.43,44.43,44.43,44.43,1,986.719971,990.400024,980.330017,982.049988
52,4/20/17,44.6,44.6,44.48,44.56,3,988.179993,999.179993,984.460022,997.549988
52,4/21/17,44.53,44.9,44.53,44.9,8,992.469971,995.01001,985.27002,992.940002
52,4/24/17,45.08,45.08,44.9,44.9,2,1008.559998,1010.710022,1003.840027,1007.799988
52,4/25/17,44.9,45.3,44.79,45.3,15,1012.679993,1019.440002,1010.080017,1017.809998
52,4/26/17,45.08,45.32,45.08,45.32,5,1015.469971,1017.859985,1005.830017,1009.159973
52,4/27/17,44.57,45.3,44.57,45.3,8,1016.030029,1024.609985,1015.349976,1023.289978
52,4/28/17,45.64,45.64,45.64,45.64,1,1017.599976,1019.109985,1002.890015,1005.530029
52,5/2/17,46,46.3,46,46.22,4,1010.940002,1010.940002,999.530029,1004.619995
52,5/3/17,44.83,45.2,44.83,44.83,5,1001.200012,1009.22998,998.869995,1008.049988
52,5/4/17,44.83,45.09,44.83,45.09,5,1008.960022,1010.690002,1002.950012,1006.830017
52,5/5/17,45.03,45.03,45.03,45.03,1,1008.969971,1011.049988,1001.679993,1011.030029
52,5/8/17,45.16,45.2,45.16,45.2,3,1011.5,1012.280029,1005.039978,1007.159973
52,5/9/17,45.8,45.87,45.67,45.67,5,1009.630005,1019.859985,1009.580017,1017.5
52,5/10/17,45.4,46,45.4,46,7,1032.319946,1040.569946,1029.939941,1038.920044
52,5/11/17,46,46.1,45.98,46.1,7,1036.219971,1047.23999,1029.25,1042.430054
52,5/12/17,46.1,46.1,46.1,46.1,1,1043.550049,1046.400024,1039.219971,1045.23999
52,5/15/17,46.04,46.04,46.04,46.04,1,1048.459961,1062.130005,1046.829956,1061.050049
52,5/16/17,46.04,46.04,45.82,46,7,1066.400024,1077.050049,1061.449951,1076.849976
52,5/17/17,46.01,46.01,45.75,45.75,4,1061.170044,1066.290039,1029.339966,1029.829956
52,5/18/17,45.62,45.62,45.62,45.62,2,1030.310059,1052.199951,1027.369995,1049.290039
52,5/19/17,45.73,45.73,45.73,45.73,1,1057.530029,1064.300049,1057.47998,1060.77002
52,5/22/17,45.68,45.68,45.68,45.68,1,1066.400024,1072.77002,1065.130005,1072.300049
52,5/23/17,46.06,46.39,45.99,46.08,5,1071.550049,1071.589966,1059.579956,1067.939941
52,5/24/17,46.1,46.1,46.1,46.1,1,1075.130005,1076.75,1069.910034,1074.849976
52,5/25/17,46.3,46.58,46.19,46.5,4,1079.98999,1084.02002,1073.650024,1080.75
52,5/26/17,46.65,46.65,46.34,46.5,12,1077.969971,1084.939941,1072.339966,1084.849976
52,5/31/17,46.54,46.58,46.33,46.33,13,1101.119995,1101.76001,1086.26001,1091.420044
52,6/1/17,46.33,46.33,46.33,46.33,0,1094.170044,1094.400024,1086.140015,1092.550049
52,6/2/17,46.6,47.05,46.6,47.05,11,1100.140015,1104.900024,1091.410034,1103.400024
52,6/3/17,47.05,47.05,47.05,47.05,0,1100.140015,1104.900024,1091.410034,1103.400024
52,6/5/17,47.05,47.28,47.05,47.28,4,1102.47998,1112.069946,1102.47998,1106.219971
52,6/6/17,47.28,47.74,47.28,47.61,6,1102.589966,1117.47998,1101,1110.079956
52,6/7/17,47.67,47.67,47.61,47.62,8,1115.599976,1122.380005,1112.319946,1118.300049
52,6/8/17,47.66,47.71,47.65,47.71,4,1126.150024,1138.890015,1117.790039,1138.25
52,6/9/17,47.75,47.75,47.75,47.75,5,1145.180054,1149.859985,1068.560059,1090.050049
52,6/12/17,46.97,47.05,46.55,46.94,7,1074.939941,1087.859985,1053.329956,1084.439941
52,6/13/17,47.19,47.2,47.19,47.2,2,1095.849976,1101.969971,1078.349976,1091.349976
52,6/14/17,46.8,46.8,46.37,46.37,9,1094.550049,1094.98999,1068.27002,1079.819946
52,6/15/17,46.93,46.93,46.93,46.93,1,1061.569946,1074.439941,1060.660034,1070.76001
52,6/16/17,47.37,47.77,47.37,47.77,3,1072.359985,1079.5,1063.560059,1067.22998
52,6/19/17,47.84,48.16,47.83,48.15,12,1079.939941,1088.780029,1079.930054,1087.920044
52,6/20/17,48.2,48.72,48.2,48.72,2,1089.420044,1094.180054,1074.619995,1074.880005
52,6/21/17,48.5,48.5,48.42,48.42,2,1080.51001,1088.160034,1075.599976,1087.420044
52,6/22/17,48.8,49.02,48.8,49.02,5,1089.079956,1089.949951,1080.01001,1084.959961
52,6/23/17,49.1,49.1,48.65,48.65,17,1084.829956,1094.369995,1081.880005,1088.47998
52,6/26/17,48.98,48.98,48.41,48.81,22,1095.619995,1099.410034,1072.51001,1077.920044
52,6/27/17,48.81,48.81,48.28,48.49,10,1072.609985,1072.609985,1048.52002,1048.660034
52,6/28/17,48.34,48.91,48.34,48.72,15,1057.209961,1068.199951,1044.829956,1067.180054
52,6/29/17,49.09,49.18,48.94,48.94,8,1060.02002,1061.199951,1026.050049,1040.420044
52,6/30/17,48.25,48.82,48.25,48.7,8,1044.969971,1048.689941,1030.51001,1034.910034
52,7/3/17,48.7,48.7,48.7,48.7,4,1040.920044,1044.589966,1020.419983,1020.51001
52,7/4/17,48.75,48.84,48.4,48.4,11,1040.920044,1044.589966,1020.419983,1020.51001
52,7/5/17,48.36,48.36,48.36,48.36,2,1027.880005,1043.150024,1026.98999,1041.780029
52,7/6/17,48.36,48.88,48.36,48.75,4,1032.22998,1045.880005,1027.140015,1037.050049
52,7/7/17,48.77,48.77,48.3,48.66,7,1043.48999,1058.599976,1043.48999,1054.900024
52,7/10/17,48.29,48.29,48.21,48.21,6,1058.959961,1069.25,1052.380005,1067.099976
52,7/11/17,48.47,48.52,48.45,48.51,7,1066.869995,1076.060059,1063.5,1075.420044
52,7/12/17,49.71,49.71,49.37,49.5,4,1085.880005,1095.23999,1082.52002,1092.859985
52,7/13/17,49.66,50,49.66,49.74,3,1093.869995,1101.290039,1086.47998,1090.130005
52,7/14/17,49.54,49.54,49.54,49.54,1,1094.609985,1104.810059,1093.819946,1104.319946
52,7/17/17,49.82,50,49.82,50,5,1106.849976,1107.130005,1096.089966,1099.550049
52,7/18/17,49.74,49.74,49.5,49.5,20,1092.969971,1103.469971,1089.859985,1103.349976
52,7/19/17,49.83,49.89,49.78,49.78,19,1108.579956,1113.51001,1105.829956,1113.180054
52,7/20/17,49.78,49.78,49.78,49.78,0,1113.589966,1117.890015,1104.579956,1116.619995
52,7/21/17,49.83,49.83,49.83,49.83,1,1108.01001,1108.079956,1101.5,1107.540039
52,7/24/17,49.6,49.6,49.6,49.6,1,1108.130005,1108.170044,1101.5,1103.01001
52,7/25/17,50.05,50.05,50.05,50.05,2,1099.97998,1105.410034,1092.160034,1102.589966
52,7/26/17,50.3,50.3,49.62,49.62,6,1111.939941,1119.689941,1108.51001,1115.349976
52,7/27/17,49.69,50,49.69,49.85,35,1118.839966,1120.51001,1084.290039,1097.27002
52,7/28/17,49.85,49.85,49.6,49.7,3,1093.119995,1097.569946,1088.050049,1092.98999
52,7/31/17,49.7,49.7,49.7,49.7,1,1096.920044,1099.369995,1081.910034,1085.150024
52,8/1/17,49.74,49.75,49.74,49.75,2,1087.75,1091.439941,1083.01001,1091.130005
52,8/2/17,50,50.4,50,50.4,8,1099.48999,1099.949951,1076.359985,1083.959961
52,8/3/17,50.15,50.2,49.99,49.99,8,1082.890015,1085.619995,1073.73999,1078.800049
52,8/4/17,49.99,49.99,49.99,49.99,0,1080.22998,1087.800049,1076.420044,1079.449951
52,8/7/17,50.45,50.45,50.2,50.45,5,1082.849976,1098.589966,1082.569946,1098.25
52,8/8/17,50.6,50.6,50.3,50.3,6,1098.219971,1107.22998,1090.699951,1093.77002
52,8/9/17,49.9,49.9,49.9,49.9,1,1083.619995,1091.839966,1080.910034,1090.48999
52,8/10/17,50.15,50.15,49.84,49.84,6,1082.089966,1084.25,1059.650024,1060.02002
52,8/11/17,49.39,49.39,49.39,49.39,2,1053.030029,1068.119995,1052.719971,1066.219971
52,8/14/17,49.39,49.39,49.39,49.39,0,1078.920044,1094.819946,1078.869995,1093.73999
52,8/15/17,49.28,49.28,49.14,49.14,15,1095.030029,1098.339966,1088.660034,1096.430054
52,8/16/17,49.14,49.41,49.04,49.04,22,1099.849976,1102.619995,1093.130005,1098.069946
52,8/17/17,49.2,49.61,49.1,49.57,9,1091.550049,1095.849976,1069.680054,1069.699951
52,8/18/17,49.17,49.17,49.17,49.17,2,1076.98999,1080,1066.76001,1071.890015
52,8/21/17,48.92,48.92,48.73,48.83,14,1073.589966,1073.630005,1057.170044,1064.52002
52,8/22/17,49.73,49.73,49.73,49.73,1,1071.97998,1083.569946,1071.76001,1081.640015
52,8/23/17,49.72,49.72,49.55,49.55,5,1072.839966,1088.77002,1072.619995,1086.410034
52,8/24/17,49.55,49.55,49.55,49.55,0,1090.51001,1091.48999,1079.51001,1085.930054
52,8/25/17,50.3,50.3,50.3,50.3,1,1090.699951,1091.839966,1078.810059,1080.5
52,8/28/17,50.2,50.3,49.87,49.87,6,1083.670044,1083.939941,1077.280029,1082.619995
52,8/29/17,49.97,49.98,49.97,49.98,2,1070.560059,1087.319946,1070.079956,1084.859985
52,8/30/17,50.05,50.05,50.05,50.05,3,1088.349976,1104.810059,1086.859985,1103.689941
52,8/31/17,50.25,50.25,50.25,50.25,1,1106.349976,1115.51001,1105.219971,1114.310059
52,9/1/17,50.5,50.6,50.1,50.5,394,1117.72998,1124.660034,1117.420044,1119.339966
52,9/4/17,50.25,51,50.2,50.95,66,1117.72998,1124.660034,1117.420044,1119.339966
52,9/5/17,50.5,50.8,50.5,50.65,51,1112.790039,1116.72998,1094.170044,1103.630005
52,9/6/17,50.65,51.1,50.55,50.85,8,1108.599976,1110.560059,1099.880005,1105.76001
52,9/7/17,51.05,51.05,50.8,50.8,2,1108.689941,1111.469971,1102.599976,1107.339966
52,9/8/17,50.9,50.9,50.9,50.9,1,1106.349976,1107.109985,1090.189941,1093.48999
52,9/11/17,50.65,50.65,50.6,50.6,2,1103.949951,1117.5,1103.329956,1115.459961
52,9/12/17,51.3,51.3,51.3,51.3,1,1118.359985,1123.109985,1113.569946,1120.199951
52,9/13/17,50.95,50.95,50.95,50.95,2,1117.209961,1124.670044,1113.810059,1122.040039
52,9/14/17,50.95,50.95,50.95,50.95,1,1118.300049,1133.300049,1117.01001,1127.420044
52,9/15/17,51,51,51,51,1,1130.359985,1147.640015,1130.280029,1146.680054
52,9/18/17,51.8,51.8,51.75,51.75,7,1153.77002,1168.030029,1153.73999,1160.900024
52,9/19/17,52.15,52.15,52.15,52.15,2,1163.439941,1169.01001,1157.319946,1164.97998
52,9/20/17,51.25,51.25,51.25,51.25,1,1165.01001,1165.469971,1133.280029,1148.599976
52,9/21/17,51.8,51.8,51.5,51.8,4,1146.47998,1147.72998,1134.130005,1143.869995
52,9/22/17,51.5,51.5,51.45,51.45,4,1139.439941,1151.079956,1139.25,1149.589966
52,9/25/17,51.05,51.05,50.6,50.6,3,1144.469971,1144.72998,1122.160034,1126.939941
52,9/26/17,50.75,50.75,50.3,50.35,14,1136.130005,1138.26001,1122.369995,1126.400024
52,9/27/17,50.35,50.45,50.1,50.45,11,1141.089966,1157.540039,1137.900024,1153
52,9/28/17,50.45,50.45,50.45,50.45,0,1150.219971,1162.079956,1149.079956,1161.689941
52,9/29/17,50.4,50.4,50.4,50.4,0,1165.48999,1172.890015,1160.390015,1171.73999
52,9/30/17,50.55,50.55,50.55,50.55,1,1165.48999,1172.890015,1160.390015,1171.73999
52,10/2/17,50.55,50.55,50.55,50.55,0,1176.609985,1184.069946,1170.73999,1178.75
52,10/3/17,51,51.6,51,51.6,4,1180.290039,1185.530029,1177.160034,1182.430054
52,10/5/17,51.6,51.6,51.6,51.6,0,1188.569946,1189.560059,1179.530029,1186.069946
52,10/6/17,52,52,52,52,6,1182.01001,1191.469971,1181.910034,1191.449951
52,10/11/17,52.5,53.4,52.5,53.4,9,1204.900024,1215.569946,1204.030029,1215.189941
52,10/12/17,53.5,54.4,53.5,54.4,15,1214.130005,1219.349976,1210.400024,1211.099976
52,10/13/17,54.05,54.05,54,54,10,1218.839966,1223.310059,1213.849976,1219.209961
52,10/16/17,54.75,54.9,54.75,54.9,5,1224.51001,1225.099976,1216.72998,1224.98999
52,10/17/17,54.9,54.9,54.5,54.5,3,1223.170044,1225.01001,1218.380005,1224.119995
52,10/18/17,54.95,54.95,54.6,54.75,6,1226.780029,1230.069946,1212.170044,1228.160034
52,10/19/17,55.15,55.15,55,55,5,1216.449951,1225.119995,1206.339966,1225.050049
52,10/20/17,54.85,54.85,54.85,54.85,1,1235.439941,1237.630005,1229.47998,1231.339966
52,10/23/17,54.85,54.9,54.85,54.9,3,1237.329956,1243.930054,1231.640015,1237.140015
52,10/24/17,54.9,55.15,54.8,55.15,21,1239.670044,1247.189941,1236.050049,1245.380005
52,10/25/17,55.3,55.3,55.15,55.15,4,1236.640015,1242.209961,1216.98999,1229.27002
52,10/26/17,55.1,55.7,55.1,55.35,30,1233.97998,1239.569946,1230.550049,1237.030029
52,10/27/17,55.85,55.9,55.6,55.6,4,1248.359985,1264.660034,1239.97998,1263.550049
52,10/30/17,56.45,56.45,55.65,55.65,3,1261.51001,1270.839966,1258.910034,1265.910034
52,10/31/17,55.7,56.65,55.7,56.65,15,1265.180054,1279.319946,1265.180054,1275.609985
52,11/1/17,56.65,56.65,56.65,56.65,0,1284.130005,1284.680054,1260.069946,1271.51001
52,11/2/17,56.55,56.55,56.55,56.55,3,1270.430054,1280.599976,1263.76001,1277.339966
52,11/3/17,56.8,56.8,56.8,56.8,2,1282.410034,1300.02002,1273.150024,1299.969971
52,11/6/17,56.9,57,56.9,57,7,1314.130005,1318.319946,1302.23999,1317.339966
52,11/7/17,57,57,57,57,3,1314.689941,1319.219971,1308.01001,1316.550049
52,11/8/17,57,57,55.75,56.3,5,1314.329956,1321.900024,1310.359985,1321.130005
52,11/9/17,56.3,56.3,56.3,56.3,0,1306.099976,1306.449951,1278.689941,1294.660034
52,11/10/17,56.7,56.8,56.7,56.8,2,1298.349976,1303.97998,1295.369995,1303.060059
52,11/13/17,56.3,56.8,56.3,56.8,2,1297.5,1308.130005,1296.420044,1306.579956
52,11/14/17,56.45,56.6,56.1,56.6,14,1301.829956,1308.540039,1295.410034,1305
52,11/15/17,56.3,56.3,55.75,55.75,3,1296.02002,1298.949951,1283.709961,1293.199951
52,11/16/17,56.1,56.85,56.1,56.8,13,1301.390015,1318.109985,1301.359985,1313.109985
52,11/17/17,57,57.05,57,57,4,1319.969971,1320.160034,1304.829956,1306.930054
52,11/20/17,56.5,57.5,56.35,56.45,15,1312.839966,1324.77002,1311.349976,1322.810059
52,11/21/17,56.3,56.3,55.6,56.15,13,1329.069946,1338.920044,1327.77002,1337.920044
52,11/22/17,56.45,56.6,56.45,56.45,3,1339.689941,1340.469971,1327.040039,1329.099976
52,11/23/17,56.9,57.55,56.9,57.55,7,1339.689941,1340.469971,1327.040039,1329.099976
52,11/24/17,57.55,57.55,57.55,57.55,0,1333.560059,1342.050049,1333.030029,1341.689941
52,11/27/17,57.55,58,57.55,57.9,13,1329.579956,1331.459961,1322.219971,1324.150024
52,11/28/17,57.5,58,57.3,58,6,1326.280029,1326.459961,1316.140015,1323.079956
52,11/29/17,57.65,57.65,57.65,57.65,2,1319.920044,1320.869995,1252.380005,1265.01001
52,11/30/17,57.2,57.2,57.2,57.2,7,1274.949951,1284.839966,1263.569946,1272.550049
52,12/1/17,57.15,57.15,57,57,10,1262.680054,1265.48999,1227.319946,1258.650024
52,12/4/17,57.05,57.1,55.7,57.1,23,1268.180054,1268.660034,1220.689941,1227.849976
52,12/5/17,56.4,56.4,56,56.3,8,1221.23999,1251.349976,1213.530029,1228.51001
