Date,Gold(USD)_Open,Gold(USD)_High,Gold(USD)_Low,Gold(USD)_Price,Gold(USD)_Volume,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,PHLX_Open,PHLX_High,PHLX_Low,PHLX_Close,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,USD/TWD_Open,USD/TWD_High,USD/TWD_Low,USD/TWD_Price,投信買賣超金額,外資買賣超金額,自營買賣超金額,電子期_Open,電子期_High,電子期_Low,電子期_Close,金融期_Open,金融期_High,金融期_Low,金融期_Close,台指期_Open,台指期_High,台指期_Low,台指期_Close,50_Open,50_High,50_Low,50_Close,50_Volume,50_Sign,51_Open,51_High,51_Low,51_Close,51_Volume,51_Sign,52_Open,52_High,52_Low,52_Close,52_Volume,52_Sign,53_Open,53_High,53_Low,53_Close,53_Volume,53_Sign,54_Open,54_High,54_Low,54_Close,54_Volume,54_Sign,55_Open,55_High,55_Low,55_Close,55_Volume,55_Sign,56_Open,56_High,56_Low,56_Close,56_Volume,56_Sign,57_Open,57_High,57_Low,57_Close,57_Volume,57_Sign,58_Open,58_High,58_Low,58_Close,58_Volume,58_Sign,59_Open,59_High,59_Low,59_Close,59_Volume,59_Sign,6201_Open,6201_High,6201_Low,6201_Close,6201_Volume,6201_Sign,6203_Open,6203_High,6203_Low,6203_Close,6203_Volume,6203_Sign,6204_Open,6204_High,6204_Low,6204_Close,6204_Volume,6204_Sign,6208_Open,6208_High,6208_Low,6208_Close,6208_Volume,6208_Sign,690_Open,690_High,690_Low,690_Close,690_Volume,690_Sign,692_Open,692_High,692_Low,692_Close,692_Volume,692_Sign,701_Open,701_High,701_Low,701_Close,701_Volume,701_Sign,713_Open,713_High,713_Low,713_Close,713_Volume,713_Sign
20171124,"1,286.70","1,286.70","1,286.70","1,286.70",11750.0,6878.109863,6890.02002,6873.740234000001,6889.160156,848520000.0,1333.560059,1342.050049,1333.030029,1341.689941,2600.419922,2604.209961,2600.419922,2602.419922,1349780000.0,30.005,30.02,29.925,29.97,-210,"-3,060",-926,465.6,467.95,465.2,467.65,"1,190.80","1,190.80","1,178.20","1,180.60","10,841","10,856","10,829","10,856",85.25,85.3,84.95,85.15,"1,068",-1,31.74,31.9,31.74,31.9,14,1,57.55,57.55,57.55,57.55,0,0,37.51,37.51,37.29,37.29,4,-1,24.42,24.43,24.41,24.42,9,1,16.4,16.4,16.2,16.2,518,-1,25.2,25.28,25.2,25.26,"1,595",1,50.75,50.75,50.7,50.7,5,-1,46.98,46.98,46.98,46.98,0,0,39.81,39.81,39.74,39.74,4,-1,14.76,14.85,14.75,14.78,92,1,39.31,39.31,39.31,39.31,0,0,54.0,54.0,54.0,54.0,0,0,50.0,50.0,50.0,50.0,1,0,22.24,22.24,22.17,22.18,987,-1.0,22.27,22.28,22.23,22.25,"1,180",1.0,20.36,20.36,20.29,20.34,103,-1.0,31.05,31.05,30.99,30.99,19,-1.0
20171127,"1,293.80","1,293.80","1,293.80","1,293.80",0.0,6889.910156,6897.430176000001,6867.890137,6878.52002,1773400000.0,1329.579956,1331.459961,1322.219971,1324.150024,2602.659912,2606.409912,2598.8701170000004,2601.419922,3006860000.0,30.045,30.055999999999997,29.945,30.0,-621,"-8,289","-1,914",467.0,467.25,460.25,460.7,"1,180.00","1,182.40","1,166.20","1,170.00","10,841","10,848","10,737","10,750",85.15,85.15,84.1,84.15,"2,127",-1,31.8,31.8,31.74,31.74,4,-1,57.55,58.0,57.55,57.9,13,1,37.0,37.03,36.98,36.98,15,-1,24.44,24.44,24.4,24.4,10,-1,16.36,16.36,16.0,16.02,219,-1,25.26,25.35,25.17,25.2,"1,504",-1,50.85,50.85,50.25,50.25,21,-1,46.98,46.98,46.98,46.98,0,0,39.2,39.2,38.92,38.92,5,-1,14.7,14.93,14.7,14.85,63,1,38.91,38.91,38.91,38.91,2,-1,54.0,54.0,53.7,53.7,4,-1,50.0,50.0,49.77,49.77,39,-1,22.18,22.2,22.1,22.13,"1,131",-1.0,22.3,22.3,22.08,22.12,"1,799",-1.0,20.33,20.33,20.2,20.21,84,-1.0,31.0,31.0,30.8,30.84,15,-1.0
20171128,"1,294.70","1,294.70","1,294.70","1,294.70",4060.0,6893.720215,6914.189941,6866.209961,6912.359863,2000410000.0,1326.280029,1326.459961,1316.140015,1323.079956,2605.939941,2627.689941,2605.439941,2627.040039,3488420000.0,29.999000000000002,30.048000000000002,29.941,29.996,"-1,462","-8,590",-341,460.0,460.8,457.2,457.8,"1,168.80","1,175.80","1,165.80","1,168.80","10,735","10,753","10,695","10,708",83.95,84.0,83.5,83.6,"2,007",-1,31.74,31.74,31.65,31.67,5,-1,57.5,58.0,57.3,58.0,6,1,36.85,36.87,36.68,36.77,8,-1,24.42,24.42,24.16,24.16,4,-1,16.02,16.05,15.99,15.99,175,-1,25.19,25.2,25.09,25.1,"1,536",-1,49.8,50.1,49.8,50.1,66,-1,46.69,46.7,46.68,46.68,3,-1,39.09,39.58,39.09,39.58,7,1,14.7,14.92,14.7,14.84,15,-1,38.91,38.91,38.91,38.91,0,0,53.2,53.2,53.2,53.2,3,-1,49.41,49.41,49.28,49.28,2,-1,21.9,22.13,21.2,21.21,"1,005",-1.0,22.18,22.19,21.96,22.0,"1,487",-1.0,20.15,20.15,20.03,20.07,156,-1.0,31.0,31.0,30.63,30.64,407,-1.0
20171129,"1,293.40","1,296.20","1,281.10","1,282.10",47240.0,6907.279785,6908.330078,6793.950195,6824.390137,2452860000.0,1319.920044,1320.869995,1252.380005,1265.01001,2627.820068,2634.889893,2620.320068,2626.070068,4078280000.0,29.995,30.065,29.935,29.991999999999997,-206,"-6,681",-235,459.7,460.95,458.1,459.0,"1,175.80","1,178.20","1,170.60","1,172.80","10,747","10,763","10,708","10,729",83.65,83.95,83.55,83.7,"1,381",1,31.71,31.82,31.7,31.76,12,1,57.65,57.65,57.65,57.65,2,-1,36.9,36.9,36.65,36.65,3,-1,24.18,24.24,24.18,24.2,8,1,16.0,16.15,16.0,16.02,73,1,25.11,25.2,25.11,25.15,979,1,50.1,50.1,50.1,50.1,0,0,46.77,46.77,46.77,46.77,1,1,39.58,39.76,39.58,39.6,6,1,15.05,15.1,15.0,15.0,251,1,38.78,38.78,38.78,38.78,0,-1,53.2,53.2,53.2,53.2,0,0,49.41,49.41,49.13,49.13,13,-1,21.3,21.3,21.19,21.22,210,1.0,22.1,22.1,22.0,22.01,"1,505",1.0,20.12,20.21,20.1,20.13,99,1.0,30.67,30.67,30.58,30.58,191,-1.0
20171130,"1,283.10","1,284.50","1,269.70","1,273.20",3050.0,6852.799805,6888.649901999999,6838.47998,6873.970215,2458580000.0,1274.949951,1284.839966,1263.569946,1272.550049,2633.929932,2657.73999,2633.929932,2647.580078,4938490000.0,29.991999999999997,30.103,29.945,29.999000000000002,"-1,619","-13,686","-1,377",453.5,453.5,448.85,448.85,"1,171.00","1,174.80","1,164.00","1,167.20","10,650","10,658","10,569","10,574",83.0,83.0,82.25,82.25,"8,038",-1,31.76,31.76,31.39,31.48,16,-1,57.2,57.2,57.2,57.2,7,-1,36.25,36.36,36.1,36.1,21,-1,24.1,24.1,23.9,23.9,14,-1,16.05,16.06,15.98,15.98,30,-1,25.15,25.15,24.96,24.99,"3,821",-1,49.91,49.91,49.59,49.59,35,-1,46.19,46.19,46.19,46.19,1,-1,39.52,39.52,39.19,39.22,5,-1,15.03,15.03,14.74,14.9,34,-1,38.78,38.78,38.78,38.78,0,0,53.25,53.25,53.25,53.25,0,1,48.71,48.71,47.3,47.3,61,-1,21.14,21.14,20.98,21.03,319,-1.0,21.48,21.58,20.66,20.7,"2,638",-1.0,20.04,20.04,19.95,19.95,251,-1.0,30.39,30.42,30.35,30.36,250,-1.0
20171201,"1,274.10","1,288.60","1,271.00","1,278.80",820.0,6844.040039,6872.169922,6737.160156,6847.589844,2293570000.0,1262.680054,1265.48999,1227.319946,1258.650024,2645.100098,2650.6201170000004,2605.52002,2642.219971,3942320000.0,30.026,30.076999999999998,29.941,29.998,-801,"-7,687","-3,127",450.85,452.1,443.55,448.9,"1,171.20","1,189.60","1,166.80","1,184.00","10,607","10,664","10,495","10,604",82.15,82.9,81.65,82.6,"5,620",1,31.55,31.55,31.0,31.31,43,-1,57.15,57.15,57.0,57.0,10,-1,35.85,35.85,35.55,35.55,3,-1,23.9,23.9,23.64,23.64,22,-1,16.02,16.23,16.02,16.2,66,1,24.99,25.02,24.78,24.99,"2,325",0,49.36,49.61,49.07,49.61,48,1,45.86,45.97,45.86,45.97,16,-1,39.22,39.99,39.22,39.99,7,1,14.89,15.1,14.65,14.79,86,-1,38.09,38.09,38.09,38.09,1,-1,54.0,54.0,52.55,53.2,30,-1,47.3,47.3,46.44,46.8,46,-1,21.03,21.13,20.93,21.06,92,1.0,20.81,20.88,20.65,20.84,"1,549",1.0,19.99,20.21,19.94,20.16,152,1.0,30.41,30.53,30.15,30.46,177,1.0
20171204,"1,272.50","1,276.10","1,270.30","1,274.30",850.0,6897.129883,6899.22998,6770.689941,6775.370117,2426570000.0,1268.180054,1268.660034,1220.689941,1227.849976,2657.189941,2665.189941,2639.030029,2639.439941,4023150000.0,30.002,30.065,29.964000000000002,30.031,-943,"-1,416",-302,448.9,450.7,446.85,449.3,"1,187.80","1,196.20","1,176.80","1,195.80","10,604","10,651","10,564","10,649",82.65,82.95,82.35,82.9,"1,503",1,31.31,31.41,31.17,31.17,19,-1,57.05,57.1,55.7,57.1,23,1,36.0,36.08,35.72,36.08,12,1,23.54,23.54,23.51,23.51,7,-1,16.11,16.32,16.1,16.31,158,1,24.99,25.0,24.8,24.99,"1,957",0,49.36,49.36,49.05,49.29,39,-1,45.97,45.97,45.4,45.4,17,-1,39.99,39.99,38.69,39.11,15,-1,14.75,14.82,14.73,14.76,11,-1,37.86,37.86,37.86,37.86,1,-1,53.2,53.2,53.2,53.2,0,0,46.8,47.22,46.6,47.22,7,1,21.06,21.12,20.97,21.11,730,1.0,20.85,20.88,20.75,20.88,"1,096",1.0,20.16,20.24,20.08,20.23,134,1.0,30.46,30.46,30.34,30.34,11,-1.0
20171205,"1,275.40","1,275.80","1,260.00","1,261.60",1500.0,6759.140137,6836.450195,6752.319823999999,6762.209961,2083540000.0,1221.23999,1251.349976,1213.530029,1228.51001,2639.780029,2648.719971,2627.72998,2629.570068,3539040000.0,30.031999999999996,30.065,29.945,29.99,"-1,357",-568,"-2,125",445.6,446.0,441.8,443.35,"1,192.00","1,203.40","1,190.00","1,191.80","10,595","10,627","10,546","10,573",82.55,82.65,82.2,82.25,"1,880",-1,31.36,31.36,31.13,31.18,23,1,56.4,56.4,56.0,56.3,8,-1,36.8,36.8,35.6,35.6,8,-1,23.5,23.78,23.5,23.74,4,1,16.31,16.43,15.88,16.32,496,1,24.99,25.0,24.82,24.86,"6,629",-1,49.21,49.39,48.92,48.92,4,-1,45.4,45.57,45.38,45.53,17,1,39.01,39.25,38.81,38.99,26,-1,14.7,14.7,14.3,14.3,51,-1,38.15,38.15,38.15,38.15,1,1,53.15,53.15,53.15,53.15,0,-1,46.88,46.95,46.81,46.81,4,-1,21.11,21.14,21.08,21.1,574,-1.0,20.85,20.85,20.75,20.76,"1,262",-1.0,20.2,20.23,20.15,20.17,344,-1.0,30.5,30.5,30.26,30.32,24,-1.0
20171206,"1,264.90","1,267.80","1,261.60","1,262.80",370.0,6742.069823999999,6787.419922,6734.129883,6776.379883,1891850000.0,1217.280029,1234.300049,1211.48999,1232.26001,2626.23999,2634.409912,2624.75,2629.27002,3229000000.0,29.989,30.081,29.935,30.011,-490,"-11,038","-3,237",442.0,442.75,433.35,433.7,"1,192.60","1,194.40","1,176.20","1,176.40","10,540","10,557","10,375","10,386",82.1,82.1,80.85,80.85,"13,235",-1,31.09,31.09,30.59,30.59,11,-1,56.4,57.45,56.4,57.05,8,1,35.11,35.31,34.78,34.78,15,-1,23.47,23.47,23.36,23.36,33,-1,16.2,16.28,16.1,16.1,97,-1,24.9,24.9,24.58,24.61,"11,757",-1,48.83,48.83,48.21,48.24,48,-1,45.28,45.28,45.02,45.02,7,-1,38.97,40.13,38.97,40.0,43,1,14.37,14.37,14.0,14.07,41,-1,37.76,37.76,37.63,37.63,6,-1,51.9,51.9,51.9,51.9,2,-1,46.3,46.55,45.71,45.71,95,-1,21.08,21.08,20.79,20.8,852,-1.0,20.75,20.75,20.47,20.48,"2,700",-1.0,20.22,20.22,19.95,19.98,135,-1.0,30.29,30.29,29.89,29.9,247,-1.0
20171207,"1,262.30","1,262.40","1,243.90","1,249.80",360.0,6785.740234000001,6829.290039,6778.200195,6812.839844,1934120000.0,1243.75,1248.439941,1236.630005,1244.52002,2628.3798829999996,2640.98999,2626.530029,2636.97998,3292400000.0,29.998,30.081999999999997,29.955,30.026999999999997,-860,"-6,756","-1,276",434.5,436.95,431.45,433.6,"1,177.20","1,178.80","1,169.40","1,171.80","10,388","10,427","10,331","10,360",81.2,81.25,80.45,80.9,"7,309",1,30.7,30.7,30.33,30.39,19,-1,57.35,57.35,57.35,57.35,1,1,34.88,34.88,34.5,34.61,22,-1,23.3,23.3,23.3,23.3,3,-1,16.05,16.1,16.02,16.04,124,-1,24.61,24.64,24.45,24.48,"9,080",-1,48.19,48.2,47.99,48.06,104,-1,44.97,44.99,44.97,44.99,2,-1,40.0,40.0,39.98,39.98,3,-1,14.06,14.06,13.75,13.87,74,-1,37.32,37.32,37.32,37.32,1,-1,51.9,51.9,51.9,51.9,0,0,45.82,45.82,45.37,45.37,4,-1,20.8,20.81,20.7,20.72,818,-1.0,20.48,20.5,20.31,20.36,"1,500",-1.0,19.98,19.98,19.86,19.93,141,-1.0,29.9,29.94,29.78,29.86,142,-1.0
20171208,"1,246.30","1,249.30","1,241.50","1,245.20",160.0,6859.950195,6870.47998,6831.609863,6840.080078,1806040000.0,1255.420044,1259.630005,1237.23999,1238.23999,2646.209961,2651.649902,2644.100098,2651.5,3106150000.0,30.033,30.07,29.965,30.029,15,"-2,369",222,435.15,436.8,433.1,435.15,"1,171.80","1,178.20","1,168.40","1,174.60","10,388","10,413","10,336","10,397",81.5,81.5,80.65,80.9,"6,280",0,30.39,30.49,30.14,30.49,12,1,57.65,57.65,57.65,57.65,1,1,35.0,35.0,34.7,34.7,5,1,23.22,23.22,23.22,23.22,2,-1,16.1,16.1,15.98,16.01,28,-1,24.48,24.72,24.43,24.72,"3,647",1,48.13,48.37,48.13,48.28,101,1,44.89,44.89,44.89,44.89,1,-1,39.98,39.98,39.98,39.98,0,0,13.87,14.08,13.74,14.08,87,1,37.06,37.06,36.96,37.0,7,-1,51.7,51.7,51.7,51.7,0,-1,45.37,45.85,45.37,45.73,12,1,20.76,20.81,20.75,20.76,638,1.0,20.4,20.44,20.38,20.43,"1,203",1.0,19.95,19.98,19.91,19.97,83,1.0,29.91,29.94,29.75,29.88,112,1.0
20171211,"1,248.40","1,249.20","1,239.90","1,243.70",150.0,6847.640137,6879.799805,6844.879883,6875.080078,1818970000.0,1238.569946,1248.810059,1236.709961,1245.579956,2652.189941,2660.330078,2651.469971,2659.98999,3091950000.0,30.029,30.063000000000002,29.955,30.02,587,"-3,775","1,997",436.25,441.35,436.2,440.5,"1,176.60","1,182.60","1,175.60","1,178.00","10,416","10,497","10,415","10,479",81.2,81.65,81.2,81.5,"2,738",1,30.52,30.89,30.52,30.74,9,1,57.65,58.5,57.65,58.5,6,1,35.08,35.33,35.08,35.33,3,1,23.5,23.56,23.5,23.51,7,1,16.15,16.16,16.1,16.15,15,1,24.74,24.91,24.74,24.9,"1,046",1,48.8,48.8,48.78,48.78,2,1,44.89,44.89,44.89,44.89,0,0,39.97,39.97,39.71,39.71,4,-1,14.23,14.53,14.23,14.51,36,1,37.38,37.38,37.38,37.38,1,1,52.25,52.25,52.2,52.25,28,1,45.73,45.73,45.73,45.73,0,0,20.77,20.86,20.77,20.83,780,1.0,20.47,20.63,20.47,20.62,"1,149",1.0,19.97,20.07,19.97,20.06,44,1.0,30.08,30.1,30.08,30.08,15,1.0
20171212,"1,241.30","1,244.40","1,236.50","1,238.50",690.0,6872.709961,6884.799805,6856.299805,6862.319823999999,1861560000.0,1240.689941,1241.619995,1232.199951,1233.180054,2661.72998,2669.719971,2659.780029,2664.110107,3555680000.0,30.031999999999996,30.070999999999998,29.955,30.016,497,"-4,911","-1,482",441.75,441.75,434.9,437.2,"1,178.60","1,178.60","1,171.80","1,174.40","10,496","10,498","10,386","10,432",81.4,81.5,80.55,80.95,"3,940",-1,31.65,31.65,30.73,30.73,22,-1,58.75,58.75,58.75,58.75,11,1,35.28,35.29,35.27,35.29,6,-1,23.54,23.54,23.54,23.54,1,1,16.13,16.13,16.02,16.02,51,-1,24.95,24.95,24.72,24.8,851,-1,48.7,48.71,48.4,48.4,23,-1,45.12,45.12,45.12,45.12,0,1,39.81,39.81,39.81,39.81,1,1,14.7,14.72,14.56,14.62,179,1,37.38,37.38,37.38,37.38,0,0,51.85,51.85,51.85,51.85,25,-1,46.0,46.0,45.9,45.9,4,1,20.85,20.85,20.77,20.8,804,-1.0,20.61,20.61,20.46,20.49,"1,321",-1.0,20.02,20.04,19.95,20.0,80,-1.0,30.42,30.42,30.05,30.07,16,-1.0
20171213,"1,241.90","1,254.50","1,239.80","1,245.40",350.0,6880.410156,6897.620117,6871.870117,6875.799805,1919560000.0,1238.589966,1244.560059,1232.670044,1233.040039,2667.590088,2671.8798829999996,2662.850098,2662.850098,3542370000.0,30.026999999999997,30.07,29.954,30.023000000000003,210,"-1,238",-151,437.0,438.45,435.65,437.2,"1,176.40","1,187.00","1,176.40","1,179.80","10,433","10,475","10,421","10,449",81.1,81.2,80.9,81.0,"1,676",1,30.78,30.97,30.78,30.97,10,1,58.95,58.95,58.65,58.65,2,-1,35.26,35.26,35.2,35.2,2,-1,23.33,23.39,23.33,23.39,4,-1,16.14,16.15,16.09,16.1,19,1,24.9,24.91,24.78,24.83,594,1,48.53,48.58,48.53,48.58,2,1,45.21,45.21,45.21,45.21,1,1,40.13,40.22,40.13,40.22,3,1,14.71,14.71,14.51,14.55,100,-1,37.55,37.55,37.55,37.55,1,1,51.9,51.95,51.9,51.9,100,1,45.9,45.9,45.9,45.9,0,0,20.84,20.84,20.76,20.83,582,1.0,20.49,20.55,20.49,20.52,"1,087",1.0,20.0,20.11,20.0,20.04,70,1.0,30.13,30.13,30.12,30.12,107,1.0
20171214,"1,252.90","1,257.70","1,250.30","1,253.80",140.0,6887.379883,6901.129883,6851.629883,6856.529785,1985200000.0,1235.420044,1240.369995,1229.300049,1232.430054,2665.8701170000004,2668.090088,2652.01001,2652.01001,3430030000.0,29.985,30.041,29.914,30.005,245,"2,978",-471,439.7,443.1,439.7,440.25,"1,185.00","1,192.00","1,183.40","1,189.60","10,508","10,582","10,498","10,528",81.55,82.0,81.35,81.75,"2,246",1,30.3,31.16,30.3,30.94,14,-1,58.25,58.25,55.95,55.95,11,-1,35.23,35.32,35.23,35.3,6,1,23.39,23.39,23.39,23.39,0,0,16.19,16.26,16.19,16.23,65,1,24.85,24.95,24.85,24.92,620,1,49.16,49.17,49.16,49.17,2,1,45.41,45.41,45.41,45.41,1,1,40.5,40.7,40.09,40.09,9,-1,14.55,14.66,14.5,14.5,32,-1,37.55,37.55,37.55,37.55,0,0,52.35,52.35,52.3,52.3,60,1,46.25,46.42,46.25,46.42,3,1,20.9,20.95,20.9,20.95,596,1.0,20.6,20.75,20.6,20.68,"1,088",1.0,20.11,20.21,20.11,20.21,166,1.0,30.21,30.29,30.21,30.23,28,1.0
20171215,"1,253.10","1,260.30","1,253.10","1,254.30",580.0,6871.549805,6945.819823999999,6871.450195,6936.580078,3510420000.0,1234.589966,1254.609985,1231.98999,1250.890015,2660.6298829999996,2679.6298829999996,2659.139893,2675.810059,5723920000.0,30.016,30.026999999999997,29.892,29.963,-147,"-4,280","-2,990",439.3,439.3,434.1,437.5,"1,188.00","1,189.40","1,178.20","1,184.00","10,510","10,515","10,421","10,485",81.65,81.65,80.65,81.1,"4,077",-1,30.94,30.94,30.85,30.85,6,-1,55.95,56.0,55.95,56.0,2,1,35.08,35.08,35.02,35.02,10,-1,23.5,23.5,23.4,23.4,3,1,16.23,16.23,16.16,16.16,47,-1,24.93,24.93,24.76,24.86,879,-1,48.68,48.68,48.32,48.33,41,-1,45.15,45.15,45.06,45.06,2,-1,40.09,40.09,40.09,40.09,7,0,14.32,14.42,14.32,14.4,8,-1,37.55,37.55,37.55,37.55,0,0,52.3,52.3,52.3,52.3,2,0,46.02,46.02,46.02,46.02,1,-1,20.95,20.95,20.79,20.86,629,-1.0,20.68,20.68,20.51,20.58,"1,137",-1.0,20.15,20.15,20.05,20.13,94,-1.0,30.05,30.05,30.0,30.01,63,-1.0
20171218,"1,256.20","1,262.40","1,255.70","1,262.20",50.0,6980.399901999999,7003.890137,6975.540039,6994.759765999999,2144360000.0,1262.839966,1278.310059,1259.780029,1277.910034,2685.919922,2694.969971,2685.919922,2690.159912,3724660000.0,29.987,30.035,29.945,30.004,"1,016",-126,-179,440.0,440.45,435.7,437.4,"1,188.80","1,188.80","1,177.00","1,182.60","10,527","10,531","10,456","10,502",81.2,81.25,80.85,81.2,"3,842",1,31.0,31.19,29.8,29.8,12,-1,56.05,56.05,54.0,54.0,35,-1,35.02,35.02,35.02,35.02,7,0,23.4,23.5,23.4,23.5,11,1,16.16,16.17,16.14,16.16,29,0,24.9,24.95,24.75,24.95,879,1,48.55,48.55,48.46,48.51,4,1,45.06,45.06,45.06,45.06,0,0,40.2,40.47,40.2,40.47,2,1,14.39,14.53,14.39,14.43,25,1,37.5,37.5,37.5,37.5,1,-1,52.3,52.3,52.3,52.3,0,0,46.08,46.08,46.02,46.02,50,0,20.85,20.92,20.8,20.87,57,1.0,20.59,20.67,20.55,20.65,"1,156",1.0,20.15,20.15,20.05,20.14,58,1.0,30.03,30.16,30.03,30.16,12,1.0
20171219,"1,261.10","1,264.30","1,259.50","1,260.70",330.0,6991.25,6995.879883,6951.490234000001,6963.850098000001,2071060000.0,1277.040039,1281.060059,1269.819946,1276.52002,2692.709961,2694.439941,2680.73999,2681.469971,3368590000.0,30.017,30.024,29.935,29.979,772,"-5,323",831,438.7,439.5,434.7,434.75,"1,184.80","1,187.80","1,180.80","1,185.80","10,522","10,530","10,443","10,459",81.2,81.4,80.7,80.8,"4,095",-1,31.06,31.31,31.0,31.15,14,1,54.0,54.1,52.0,52.0,17,-1,34.89,34.9,34.89,34.89,8,-1,23.49,23.67,23.49,23.5,17,0,16.17,16.2,16.16,16.18,14,1,24.95,24.95,24.71,24.88,691,-1,48.78,48.78,48.77,48.77,4,1,45.45,45.46,45.45,45.46,3,1,40.55,40.55,39.93,39.93,14,-1,14.62,14.62,14.5,14.59,7,1,37.5,37.5,37.5,37.5,1,0,52.3,52.3,52.3,52.3,0,0,46.0,46.0,45.68,45.68,9,-1,20.95,20.95,20.88,20.88,596,1.0,20.65,20.65,20.51,20.52,"1,219",-1.0,20.09,20.09,20.01,20.08,58,-1.0,30.28,30.28,30.07,30.1,10,-1.0
20171220,"1,261.30","1,266.60","1,261.30","1,266.10",60.0,6991.25,6991.25,6935.419922,6960.959961,1874550000.0,1289.369995,1291.329956,1274.689941,1285.439941,2688.179932,2691.01001,2676.110107,2679.25,3241030000.0,29.980999999999998,30.026999999999997,29.912,29.991,69,-75,427,433.85,437.55,433.85,436.95,"1,183.80","1,192.60","1,183.60","1,186.60","10,457","10,509","10,457","10,497",80.8,81.1,80.75,81.05,"4,652",1,31.0,31.4,31.0,31.4,9,1,52.0,52.15,51.9,51.9,43,-1,34.65,34.9,34.65,34.9,30,1,23.58,23.58,23.58,23.58,3,1,16.18,16.3,16.18,16.29,185,1,24.88,24.9,24.83,24.9,328,1,48.5,48.5,48.5,48.5,1,-1,45.4,45.4,45.4,45.4,1,-1,39.93,39.93,39.93,39.93,0,0,14.6,14.61,14.6,14.61,23,1,37.5,37.5,37.5,37.5,0,0,52.2,52.2,52.2,52.2,0,-1,45.68,45.68,45.68,45.68,0,0,20.91,20.95,20.9,20.95,634,1.0,20.52,20.59,20.52,20.59,"1,007",1.0,20.05,20.11,20.05,20.08,9,0.0,30.17,30.19,30.13,30.18,810,1.0
20171221,"1,266.40","1,267.40","1,264.30","1,267.30",230.0,6972.879883,6992.629883,6961.209961,6965.359863,1815620000.0,1286.420044,1287.209961,1270.530029,1271.810059,2683.02002,2692.639893,2682.399902,2684.570068,3273390000.0,29.997,30.006,29.909000000000002,29.971,281,"-2,458",920,436.2,439.8,436.15,436.5,"1,188.40","1,190.40","1,182.40","1,183.60","10,492","10,539","10,475","10,497",81.1,81.35,81.0,81.0,"1,240",-1,31.4,31.4,31.4,31.4,1,0,52.4,52.7,52.4,52.7,2,1,35.22,35.22,35.19,35.19,3,1,23.58,23.58,23.58,23.58,0,0,16.29,16.33,16.19,16.19,186,-1,24.9,24.92,24.88,24.9,407,0,48.5,48.5,48.5,48.5,0,0,45.4,45.4,45.4,45.4,0,0,39.74,39.9,39.74,39.9,4,-1,14.66,14.75,14.66,14.71,36,1,37.69,37.69,37.66,37.66,2,1,52.4,52.5,52.35,52.35,28,1,46.0,46.0,45.98,45.98,2,1,20.9,20.95,20.9,20.92,627,-1.0,20.62,20.64,20.59,20.59,"1,038",0.0,20.1,20.13,20.08,20.1,69,1.0,30.12,30.16,30.07,30.14,860,-1.0
20171222,"1,266.30","1,276.30","1,266.30","1,275.40",120.0,6958.02002,6962.259765999999,6944.450195,6959.959961,1539250000.0,1268.949951,1272.109985,1263.079956,1271.170044,2684.219971,2685.350098,2678.1298829999996,2683.340088,2399830000.0,29.969,30.0,29.845,29.893,195,"1,233",-418,436.2,439.0,435.05,438.9,"1,185.80","1,187.60","1,183.80","1,186.20","10,498","10,535","10,473","10,535",80.8,81.35,80.7,81.3,"1,644",1,31.4,31.4,31.27,31.27,2,-1,52.8,52.8,52.3,52.3,3,-1,35.15,35.15,35.09,35.09,6,-1,23.74,23.74,23.74,23.74,1,1,16.2,16.35,16.2,16.33,8,1,24.9,24.91,24.8,24.9,437,0,48.6,48.6,48.6,48.6,1,1,45.4,45.4,45.4,45.4,0,0,40.02,40.02,40.02,40.02,1,1,14.74,14.74,14.55,14.68,34,-1,37.53,37.53,37.53,37.53,1,-1,52.35,52.35,52.35,52.35,0,0,45.98,45.99,45.82,45.99,5,1,20.92,20.98,20.92,20.96,611,1.0,20.6,20.6,20.53,20.6,"1,070",1.0,20.09,20.14,20.06,20.14,153,1.0,30.06,30.1,30.06,30.06,819,-1.0
20171225,"1,278.90","1,279.50","1,277.90","1,277.90",0.0,,,,,,,,,,,,,,,29.965,29.980999999999998,29.894000000000002,29.913,-114,662,-709,439.45,441.0,438.2,438.25,"1,188.00","1,189.00","1,183.60","1,184.40","10,549","10,564","10,520","10,526",81.3,81.55,81.3,81.45,"1,002",1,31.2,31.2,31.2,31.2,3,-1,52.7,52.7,52.55,52.55,3,1,34.94,34.94,34.86,34.86,13,-1,23.54,23.56,23.54,23.54,13,-1,16.4,16.4,16.19,16.19,77,-1,24.9,24.95,24.88,24.94,527,1,48.87,48.87,48.87,48.87,1,1,45.59,45.59,45.59,45.59,2,1,39.82,39.82,39.82,39.82,2,-1,14.65,14.65,14.63,14.63,11,-1,37.41,37.41,37.41,37.41,1,-1,52.25,52.25,52.25,52.25,9,-1,45.99,45.99,45.99,45.99,0,0,20.97,21.06,20.96,21.06,133,1.0,20.65,20.65,20.61,20.64,937,1.0,20.14,20.17,20.08,20.17,28,1.0,30.45,30.45,30.04,30.04,813,-1.0
